dev1,Where is the Hoppings funfair held?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",1
dev1,Where is the Hoppings funfair held?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev1,Where is the Hoppings funfair held?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",0
dev1,Where is the Hoppings funfair held?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev1,Where is the Hoppings funfair held?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev2,Which park in England has an alliterative name?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",0
dev2,Which park in England has an alliterative name?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,1
dev2,Which park in England has an alliterative name?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",0
dev2,Which park in England has an alliterative name?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev2,Which park in England has an alliterative name?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev3,What is a soccer organization called in England?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",0
dev3,What is a soccer organization called in England?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev3,What is a soccer organization called in England?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",1
dev3,What is a soccer organization called in England?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev3,What is a soccer organization called in England?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev4,Where is the Town Moor?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",1
dev4,Where is the Town Moor?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev4,Where is the Town Moor?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",1
dev4,Where is the Town Moor?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev4,Where is the Town Moor?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev5,What makes Town Moor suitable to graze cattle on it?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",1
dev5,What makes Town Moor suitable to graze cattle on it?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev5,What makes Town Moor suitable to graze cattle on it?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",0
dev5,What makes Town Moor suitable to graze cattle on it?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev5,What makes Town Moor suitable to graze cattle on it?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev6,Where do the owners of the cattle that graze in the Town Moor live?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",1
dev6,Where do the owners of the cattle that graze in the Town Moor live?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,0
dev6,Where do the owners of the cattle that graze in the Town Moor live?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",1
dev6,Where do the owners of the cattle that graze in the Town Moor live?,"Honorary freemen include Bob Geldof, King Harald V of Norway, Bobby Robson, Alan Shearer, the late Nelson Mandela and the Royal Shakespeare Company.",0
dev6,Where do the owners of the cattle that graze in the Town Moor live?,"The Hoppings funfair, said to be the largest travelling funfair in Europe, is held here annually in June.",0
dev7,Which is possibly found in Town Moor ?,"Another green space in Newcastle is the Town Moor, lying immediately north of the city centre.",0
dev7,Which is possibly found in Town Moor ?,It is larger than London's famous Hyde Park and Hampstead Heath put together and the freemen of the city have the right to graze cattle on it.,1
dev7,Which is possibly found in Town Moor ?,"The right incidentally extends to the pitch of St. James' Park, Newcastle United Football Club's ground, though this is not exercised, although the Freemen do collect rent for the loss of privilege.",0
